provider,version,path,implementation,type,optional,required,computed,forceNew,maxItems,minItems,deprecated,default,configMode,conflictsWith,exactlyOneOf,atLeastOneOf,requiredWith,defaultFunc
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.authentication.Elem.client_secret,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,"scim_config.0.authentication.0.user,scim_config.0.authentication.0.password,scim_config.0.authentication.0.token",,,"scim_config.0.authentication.0.client_id,scim_config.0.authentication.0.authorization_url,scim_config.0.authentication.0.token_url",
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.authentication.Elem.password,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,"scim_config.0.authentication.0.token,scim_config.0.authentication.0.client_id,scim_config.0.authentication.0.client_secret,scim_config.0.authentication.0.authorization_url,scim_config.0.authentication.0.token_url,scim_config.0.authentication.0.scopes",,,scim_config.0.authentication.0.user,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.authentication.Elem.scheme,sdkv2,String,false,true,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.authentication.Elem.scopes,sdkv2,Set,true,false,false,false,0,0,,<nil>,auto,"scim_config.0.authentication.0.user,scim_config.0.authentication.0.password,scim_config.0.authentication.0.token",,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.authentication.Elem.scopes.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.authentication.Elem.token,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,"scim_config.0.authentication.0.user,scim_config.0.authentication.0.password,scim_config.0.authentication.0.client_id,scim_config.0.authentication.0.client_secret,scim_config.0.authentication.0.authorization_url,scim_config.0.authentication.0.token_url,scim_config.0.authentication.0.scopes",,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.authentication.Elem.token_url,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,"scim_config.0.authentication.0.user,scim_config.0.authentication.0.password,scim_config.0.authentication.0.token",,,"scim_config.0.authentication.0.client_secret,scim_config.0.authentication.0.authorization_url,scim_config.0.authentication.0.client_id",
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.authentication.Elem.user,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,"scim_config.0.authentication.0.token,scim_config.0.authentication.0.client_id,scim_config.0.authentication.0.client_secret,scim_config.0.authentication.0.authorization_url,scim_config.0.authentication.0.token_url,scim_config.0.authentication.0.scopes",,,scim_config.0.authentication.0.password,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.deactivate_on_delete,sdkv2,Bool,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.enabled,sdkv2,Bool,true,false,false,false,0,0,,<nil>,auto,,,,,
