provider,version,path,implementation,type,optional,required,computed,forceNew,maxItems,minItems,deprecated,default,configMode,conflictsWith,exactlyOneOf,atLeastOneOf,requiredWith,defaultFunc
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.features,sdkv2,Set,true,false,true,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.features.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.features.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function,sdkv2,List,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function,sdkv2,List,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.alert,sdkv2,List,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.alert,sdkv2,List,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.alert.Elem.disabled,sdkv2,Bool,true,false,false,false,0,0,,false,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.alert.Elem.disabled,sdkv2,Bool,true,false,false,false,0,0,,false,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.alert.Elem.operator,sdkv2,String,false,true,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.alert.Elem.operator,sdkv2,String,false,true,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.alert.Elem.rule,sdkv2,String,false,true,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.alert.Elem.rule,sdkv2,String,false,true,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.alert.Elem.value,sdkv2,Float,false,true,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.alert.Elem.value,sdkv2,Float,false,true,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.alert.Elem.window,sdkv2,String,false,true,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.alert.Elem.window,sdkv2,String,false,true,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors,sdkv2,List,true,false,false,false,1,0,Service level CORS rules are deprecated in favor of ingresses,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors,sdkv2,List,true,false,false,false,1,0,Service level CORS rules are deprecated in favor of ingresses,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_credentials,sdkv2,Bool,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_credentials,sdkv2,Bool,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_headers,sdkv2,Set,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_headers,sdkv2,Set,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_headers.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_headers.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_methods,sdkv2,Set,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_methods,sdkv2,Set,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_methods.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_methods.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_origins,sdkv2,List,true,false,false,false,1,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_origins,sdkv2,List,true,false,false,false,1,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_origins.Elem.exact,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_origins.Elem.exact,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
